frame,x,y,z,m0,m1,m2,m3,m4,m5,m6,m7,m8
6078,13ff5b5b,0e455b66,1356b2ed,fff46595,80000000,ff5695ea,80000000,00000000,80000000,ffa96a16,80000000,fff46595
6079,13ff5b5b,0e455b66,1356b2ed,fff46595,80000000,ff5695ea,80000000,00000000,80000000,ffa96a16,80000000,fff46595
6080,13ff315f,0e4557fc,13569647,fff1c62a,80000000,ff54db38,80000000,00000000,80000000,ffab24c8,80000000,fff1c62a
6081,13ff315f,0e4557fc,13569647,fff1c62a,80000000,ff54db38,80000000,00000000,80000000,ffab24c8,80000000,fff1c62a
6082,13ff07c7,0e45558c,135678de,fff07885,80000000,ff53fad3,80000000,00000000,80000000,ffac052d,80000000,fff07885
6083,13ff07c7,0e45558c,135678de,fff07885,80000000,ff53fad3,80000000,00000000,80000000,ffac052d,80000000,fff07885
6084,13feddbe,0e455400,13565be9,ffef2c30,80000000,ff531855,80000000,00000000,80000000,fface7ab,80000000,ffef2c30
6085,13feddbe,0e455400,13565be9,ffef2c30,80000000,ff531855,80000000,00000000,80000000,fface7ab,80000000,ffef2c30
6086,13feb3ef,0e455314,13563e77,ffef2c30,80000000,ff531855,80000000,00000000,80000000,fface7ab,80000000,ffef2c30
6087,13feb3ef,0e455314,13563e77,ffef2c30,80000000,ff531855,80000000,00000000,80000000,fface7ab,80000000,ffef2c30
6088,13fe89b3,0e45528c,1356217d,ffef2c30,80000000,ff531855,80000000,00000000,80000000,fface7ab,80000000,ffef2c30
6089,13fe89b3,0e45528c,1356217d,ffef2c30,80000000,ff531855,80000000,00000000,80000000,fface7ab,80000000,ffef2c30
6090,13fe5f66,0e455241,13560477,ffef2c30,80000000,ff531855,80000000,00000000,80000000,fface7ab,80000000,ffef2c30
6091,13fe5f66,0e455241,13560477,ffef2c30,80000000,ff531855,80000000,00000000,80000000,fface7ab,80000000,ffef2c30
6092,13fe34fb,0e455218,1355e77d,fff07885,80000000,ff53fad3,80000000,00000000,80000000,ffac052d,80000000,fff07885
6093,13fe34fb,0e455218,1355e77d,fff07885,80000000,ff53fad3,80000000,00000000,80000000,ffac052d,80000000,fff07885
6094,13fe0a32,0e455202,1355cae6,fff07885,80000000,ff53fad3,80000000,00000000,80000000,ffac052d,80000000,fff07885
6095,13fe0a32,0e455202,1355cae6,fff07885,80000000,ff53fad3,80000000,00000000,80000000,ffac052d,80000000,fff07885
6096,13fddf77,0e4551f6,1355ae18,fff1c62a,80000000,ff54db38,80000000,00000000,80000000,ffab24c8,80000000,fff1c62a
6097,13fddf77,0e4551f6,1355ae18,fff1c62a,80000000,ff54db38,80000000,00000000,80000000,ffab24c8,80000000,fff1c62a
6098,13fdb434,0e4551f0,135591f3,fff1c62a,80000000,ff54db38,80000000,00000000,80000000,ffab24c8,80000000,fff1c62a
6099,13fdb434,0e4551f0,135591f3,fff1c62a,80000000,ff54db38,80000000,00000000,80000000,ffab24c8,80000000,fff1c62a
6100,13fd8959,0e4551ec,1355750f,fff3152f,80000000,ff55b995,80000000,00000000,80000000,ffaa466b,80000000,fff3152f
6101,13fd8959,0e4551ec,1355750f,fff3152f,80000000,ff55b995,80000000,00000000,80000000,ffaa466b,80000000,fff3152f
6102,13fd5df6,0e4551ea,135558d5,fff3152f,80000000,ff55b995,80000000,00000000,80000000,ffaa466b,80000000,fff3152f
6103,13fd5df6,0e4551ea,135558d5,fff3152f,80000000,ff55b995,80000000,00000000,80000000,ffaa466b,80000000,fff3152f
6104,13fd3258,0e4551e8,13553cd6,fff3152f,80000000,ff55b995,80000000,00000000,80000000,ffaa466b,80000000,fff3152f
6105,13fd3258,0e4551e8,13553cd6,fff3152f,80000000,ff55b995,80000000,00000000,80000000,ffaa466b,80000000,fff3152f
6106,13fd0720,0e4551e7,13552018,fff46595,80000000,ff5695ea,80000000,00000000,80000000,ffa96a16,80000000,fff46595
6107,13fd0720,0e4551e7,13552018,fff46595,80000000,ff5695ea,80000000,00000000,80000000,ffa96a16,80000000,fff46595
6108,13fcdb38,0e4551e7,1355044a,fff46595,80000000,ff5695ea,80000000,00000000,80000000,ffa96a16,80000000,fff46595
6109,13fcdb38,0e4551e7,1355044a,fff46595,80000000,ff5695ea,80000000,00000000,80000000,ffa96a16,80000000,fff46595
6110,13fcaf5f,0e4551e7,1354e848,fff5b75a,80000000,ff577026,80000000,00000000,80000000,ffa88fda,80000000,fff5b75a
6111,13fcaf5f,0e4551e7,1354e848,fff5b75a,80000000,ff577026,80000000,00000000,80000000,ffa88fda,80000000,fff5b75a
6112,13fc82f7,0e4551e8,1354cd0d,fff70a70,80000000,ff58485a,80000000,00000000,80000000,ffa7b7a6,80000000,fff70a70
6113,13fc82f7,0e4551e8,1354cd0d,fff70a70,80000000,ff58485a,80000000,00000000,80000000,ffa7b7a6,80000000,fff70a70
6114,13fc5677,0e4551e8,1354b1e7,fff9b489,80000000,ff59f278,80000000,00000000,80000000,ffa60d88,80000000,fff9b489
6115,13fc5677,0e4551e8,1354b1e7,fff9b489,80000000,ff59f278,80000000,00000000,80000000,ffa60d88,80000000,fff9b489
6116,13fc29a8,0e4551e8,13549750,fffc63d0,80000000,ff5b9421,80000000,00000000,80000000,ffa46bdf,80000000,fffc63d0
6117,13fc29a8,0e4551e8,13549750,fffc63d0,80000000,ff5b9421,80000000,00000000,80000000,ffa46bdf,80000000,fffc63d0
6118,13fbfc56,0e4551e8,13547de7,ffff1822,80000000,ff5d2d56,80000000,00000000,80000000,ffa2d2aa,80000000,ffff1822
6119,13fbfc56,0e4551e8,13547de7,ffff1822,80000000,ff5d2d56,80000000,00000000,80000000,ffa2d2aa,80000000,ffff1822
6120,13fbce91,0e4551e8,135465b1,fe83a2e0,80000000,ff5ebe16,80000000,00000000,80000000,ffa141ea,80000000,fe83a2e0
6121,13fbce91,0e4551e8,135465b1,fe83a2e0,80000000,ff5ebe16,80000000,00000000,80000000,ffa141ea,80000000,fe83a2e0
6122,13fba0a4,0e4551e7,13544e3a,fe8be100,80000000,ff6106ff,80000000,00000000,80000000,ff9ef901,80000000,fe8be100
6123,13fba0a4,0e4551e7,13544e3a,fe8be100,80000000,ff6106ff,80000000,00000000,80000000,ff9ef901,80000000,fe8be100
6124,13fb72b0,0e4551e7,13543736,fe96ff5c,80000000,ff63f477,80000000,00000000,80000000,ff9c0b89,80000000,fe96ff5c
6125,13fb72b0,0e4551e7,13543736,fe96ff5c,80000000,ff63f477,80000000,00000000,80000000,ff9c0b89,80000000,fe96ff5c
6126,13fb43f4,0e4551e8,13542225,fe9f6db9,80000000,ff660f91,80000000,00000000,80000000,ff99f06f,80000000,fe9f6db9
6127,13fb43f4,0e4551e8,13542225,fe9f6db9,80000000,ff660f91,80000000,00000000,80000000,ff99f06f,80000000,fe9f6db9
6128,13fb14f9,0e4551e7,13540dfd,fea7ef9e,80000000,ff6816ad,80000000,00000000,80000000,ff97e953,80000000,fea7ef9e
6129,13fb14f9,0e4551e7,13540dfd,fea7ef9e,80000000,ff6816ad,80000000,00000000,80000000,ff97e953,80000000,fea7ef9e
6130,13fae5e5,0e4551e7,1353fa91,feb3647c,80000000,ff6aab8a,80000000,00000000,80000000,ff955476,80000000,feb3647c
6131,13fae5e5,0e4551e7,1353fa91,feb3647c,80000000,ff6aab8a,80000000,00000000,80000000,ff955476,80000000,feb3647c
6132,13fab65a,0e4551e8,1353e889,febc10f9,80000000,ff6c8366,80000000,00000000,80000000,ff937c9a,80000000,febc10f9
6133,13fab65a,0e4551e8,1353e889,febc10f9,80000000,ff6c8366,80000000,00000000,80000000,ff937c9a,80000000,febc10f9
6134,13fa86ec,0e4551e8,1353d6a2,fec7bbd8,80000000,ff6ed8a1,80000000,00000000,80000000,ff91275f,80000000,fec7bbd8
6135,13fa86ec,0e4551e8,1353d6a2,fec7bbd8,80000000,ff6ed8a1,80000000,00000000,80000000,ff91275f,80000000,fec7bbd8
6136,13fa56be,0e4551e8,1353c6e8,fecd9c06,80000000,ff6ff584,80000000,00000000,80000000,ff900a7c,80000000,fecd9c06
6137,13fa56be,0e4551e8,1353c6e8,fecd9c06,80000000,ff6ff584,80000000,00000000,80000000,ff900a7c,80000000,fecd9c06
6138,13fa26b9,0e4551e8,1353b6ac,fed67946,80000000,ff718f60,80000000,00000000,80000000,ff8e70a0,80000000,fed67946
6139,13fa26b9,0e4551e8,1353b6ac,fed67946,80000000,ff718f60,80000000,00000000,80000000,ff8e70a0,80000000,fed67946
6140,13f9f63d,0e4551e8,1353a782,fedc6a3c,80000000,ff7294ff,80000000,00000000,80000000,ff8d6b01,80000000,fedc6a3c
6141,13f9f63d,0e4551e8,1353a782,fedc6a3c,80000000,ff7294ff,80000000,00000000,80000000,ff8d6b01,80000000,fedc6a3c
6142,13f9c590,0e4551e8,1353989d,fee2617c,80000000,ff73914f,80000000,00000000,80000000,ff8c6eb1,80000000,fee2617c
6143,13f9c590,0e4551e8,1353989d,fee2617c,80000000,ff73914f,80000000,00000000,80000000,ff8c6eb1,80000000,fee2617c
6144,13f994ca,0e4551e8,135389b0,fee85ee5,80000000,ff748430,80000000,00000000,80000000,ff8b7bd0,80000000,fee85ee5
6145,13f994ca,0e4551e8,135389b0,fee85ee5,80000000,ff748430,80000000,00000000,80000000,ff8b7bd0,80000000,fee85ee5
6146,13f963ac,0e4551e8,13537b8c,feeb5fc4,80000000,ff74fa16,80000000,00000000,80000000,ff8b05ea,80000000,feeb5fc4
6147,13f963ac,0e4551e8,13537b8c,feeb5fc4,80000000,ff74fa16,80000000,00000000,80000000,ff8b05ea,80000000,feeb5fc4
6148,13f932a3,0e4551e7,13536cc6,feee6213,80000000,ff756da0,80000000,00000000,80000000,ff8a9260,80000000,feee6213
6149,13f932a3,0e4551e7,13536cc6,feee6213,80000000,ff756da0,80000000,00000000,80000000,ff8a9260,80000000,feee6213
6150,13f9018c,0e454fb2,13535de2,feee6213,80000000,ff756da0,80000000,00000000,80000000,ff8a9260,80000000,feee6213
6151,13f9018c,0e454fb2,13535de2,feee6213,80000000,ff756da0,80000000,00000000,80000000,ff8a9260,80000000,feee6213
6152,13f8d06f,0e454526,13534f35,feeb5fc4,80000000,ff74fa16,80000000,00000000,80000000,ff8b05ea,80000000,feeb5fc4
6153,13f8d06f,0e454526,13534f35,feeb5fc4,80000000,ff74fa16,80000000,00000000,80000000,ff8b05ea,80000000,feeb5fc4
6154,13f8a013,0e453555,13533f3e,feeb5fc4,80000000,ff74fa16,80000000,00000000,80000000,ff8b05ea,80000000,feeb5fc4
6155,13f8a013,0e453555,13533f3e,feeb5fc4,80000000,ff74fa16,80000000,00000000,80000000,ff8b05ea,80000000,feeb5fc4
6156,13f87041,0e450ade,13532fb6,fee85ee5,80000000,ff748430,80000000,00000000,80000000,ff8b7bd0,80000000,fee85ee5
6157,13f87041,0e450ade,13532fb6,fee85ee5,80000000,ff748430,80000000,00000000,80000000,ff8b7bd0,80000000,fee85ee5
6158,13f84134,0e44ca61,13532081,fee2617c,80000000,ff73914f,80000000,00000000,80000000,ff8c6eb1,80000000,fee2617c
6159,13f84134,0e44ca61,13532081,fee2617c,80000000,ff73914f,80000000,00000000,80000000,ff8c6eb1,80000000,fee2617c
6160,13f8136a,0e4492b0,1353101d,fedf6513,80000000,ff731455,80000000,00000000,80000000,ff8cebab,80000000,fedf6513
6161,13f8136a,0e4492b0,1353101d,fedf6513,80000000,ff731455,80000000,00000000,80000000,ff8cebab,80000000,fedf6513
6162,13f7e658,0e4457fb,13530026,fed970f8,80000000,ff72135e,80000000,00000000,80000000,ff8deca2,80000000,fed970f8
6163,13f7e658,0e4457fb,13530026,fed970f8,80000000,ff72135e,80000000,00000000,80000000,ff8deca2,80000000,fed970f8
6164,13f7ba44,0e442628,1352efbc,fed38327,80000000,ff710918,80000000,00000000,80000000,ff8ef6e8,80000000,fed38327
6165,13f7ba44,0e442628,1352efbc,fed38327,80000000,ff710918,80000000,00000000,80000000,ff8ef6e8,80000000,fed38327
6166,13f78f0c,0e4409b4,1352df26,fecd9c06,80000000,ff6ff584,80000000,00000000,80000000,ff900a7c,80000000,fecd9c06
6167,13f78f0c,0e4409b4,1352df26,fecd9c06,80000000,ff6ff584,80000000,00000000,80000000,ff900a7c,80000000,fecd9c06
6168,13f764e8,0e4401ef,1352cdd8,fec7bbd8,80000000,ff6ed8a1,80000000,00000000,80000000,ff91275f,80000000,fec7bbd8
6169,13f764e8,0e4401ef,1352cdd8,fec7bbd8,80000000,ff6ed8a1,80000000,00000000,80000000,ff91275f,80000000,fec7bbd8
6170,13f73b80,0e4404c6,1352bc8f,fec1e2bd,80000000,ff6db2a2,80000000,00000000,80000000,ff924d5e,80000000,fec1e2bd
6171,13f73b80,0e4404c6,1352bc8f,fec1e2bd,80000000,ff6db2a2,80000000,00000000,80000000,ff924d5e,80000000,fec1e2bd
6172,13f712ea,0e4415c6,1352ab25,feb92ad8,80000000,ff6be868,80000000,00000000,80000000,ff941798,80000000,feb92ad8
6173,13f712ea,0e4415c6,1352ab25,feb92ad8,80000000,ff6be868,80000000,00000000,80000000,ff941798,80000000,feb92ad8
6174,13f6eb68,0e442fe7,135298c3,feb3647c,80000000,ff6aab8a,80000000,00000000,80000000,ff955476,80000000,feb3647c
6175,13f6eb68,0e442fe7,135298c3,feb3647c,80000000,ff6aab8a,80000000,00000000,80000000,ff955476,80000000,feb3647c
6176,13f6c49e,0e445464,13528632,feada5fc,80000000,ff6965a1,80000000,00000000,80000000,ff969a5f,80000000,feada5fc
6177,13f6c49e,0e445464,13528632,feada5fc,80000000,ff6965a1,80000000,00000000,80000000,ff969a5f,80000000,feada5fc
6178,13f69e3f,0e44841c,135273fb,fea51783,80000000,ff676be3,80000000,00000000,80000000,ff98941d,80000000,fea51783
6179,13f69e3f,0e44841c,135273fb,fea51783,80000000,ff676be3,80000000,00000000,80000000,ff98941d,80000000,fea51783
6180,13f678b2,0e44bdf0,13526107,fe9f6db9,80000000,ff660f91,80000000,00000000,80000000,ff99f06f,80000000,fe9f6db9
6181,13f678b2,0e44bdf0,13526107,fe9f6db9,80000000,ff660f91,80000000,00000000,80000000,ff99f06f,80000000,fe9f6db9
6182,13f6537b,0e44facc,13524e49,fe99cc96,80000000,ff64aa65,80000000,00000000,80000000,ff9b559b,80000000,fe99cc96
6183,13f6537b,0e44facc,13524e49,fe99cc96,80000000,ff64aa65,80000000,00000000,80000000,ff9b559b,80000000,fe99cc96
6184,13f633ec,0e4535bd,13523d7a,fe96ff5c,80000000,ff63f477,80000000,00000000,80000000,ff9c0b89,80000000,fe96ff5c
6185,13f633ec,0e4535bd,13523d7a,fe96ff5c,80000000,ff63f477,80000000,00000000,80000000,ff9c0b89,80000000,fe96ff5c
6186,13f6149c,0e4574c6,13522cd2,fe94345d,80000000,ff633c60,80000000,00000000,80000000,ff9cc3a0,80000000,fe94345d
6187,13f6149c,0e4574c6,13522cd2,fe94345d,80000000,ff633c60,80000000,00000000,80000000,ff9cc3a0,80000000,fe94345d
6188,13f5f588,0e45af8b,13521c4d,fe916b98,80000000,ff62821f,80000000,00000000,80000000,ff9d7de1,80000000,fe916b98
6189,13f5f588,0e45af8b,13521c4d,fe916b98,80000000,ff62821f,80000000,00000000,80000000,ff9d7de1,80000000,fe916b98
6190,13f5d6bf,0e45ea33,13520bc8,fe8ea52f,80000000,ff61c5a4,80000000,00000000,80000000,ff9e3a5c,80000000,fe8ea52f
6191,13f5d6bf,0e45ea33,13520bc8,fe8ea52f,80000000,ff61c5a4,80000000,00000000,80000000,ff9e3a5c,80000000,fe8ea52f
6192,13f5b862,0e462a84,1351fb13,fe8be100,80000000,ff6106ff,80000000,00000000,80000000,ff9ef901,80000000,fe8be100
6193,13f5b862,0e462a84,1351fb13,fe8be100,80000000,ff6106ff,80000000,00000000,80000000,ff9ef901,80000000,fe8be100
6194,13f59a36,0e466b1f,1351ea8b,fe891f4f,80000000,ff604630,80000000,00000000,80000000,ff9fb9d0,80000000,fe891f4f
6195,13f59a36,0e466b1f,1351ea8b,fe891f4f,80000000,ff604630,80000000,00000000,80000000,ff9fb9d0,80000000,fe891f4f
6196,13f57c50,0e46adfb,1351da0b,fe865fd9,80000000,ff5f8338,80000000,00000000,80000000,ffa07cc8,80000000,fe865fd9
6197,13f57c50,0e46adfb,1351da0b,fe865fd9,80000000,ff5f8338,80000000,00000000,80000000,ffa07cc8,80000000,fe865fd9
6198,13f55efb,0e46e9ec,1351c90b,fe865fd9,80000000,ff5f8338,80000000,00000000,80000000,ffa07cc8,80000000,fe865fd9
6199,13f55efb,0e46e9ec,1351c90b,fe865fd9,80000000,ff5f8338,80000000,00000000,80000000,ffa07cc8,80000000,fe865fd9
6200,13f54147,0e471179,1351b902,fe83a2e0,80000000,ff5ebe16,80000000,00000000,80000000,ffa141ea,80000000,fe83a2e0
6201,13f54147,0e471179,1351b902,fe83a2e0,80000000,ff5ebe16,80000000,00000000,80000000,ffa141ea,80000000,fe83a2e0
6202,13f52446,0e4736ba,1351a7df,fe865fd9,80000000,ff5f8338,80000000,00000000,80000000,ffa07cc8,80000000,fe865fd9
6203,13f52446,0e4736ba,1351a7df,fe865fd9,80000000,ff5f8338,80000000,00000000,80000000,ffa07cc8,80000000,fe865fd9
6204,13f506b9,0e475c9f,135197d7,fe865fd9,80000000,ff5f8338,80000000,00000000,80000000,ffa07cc8,80000000,fe865fd9
6205,13f506b9,0e475c9f,135197d7,fe865fd9,80000000,ff5f8338,80000000,00000000,80000000,ffa07cc8,80000000,fe865fd9
6206,13f4e962,0e47833b,1351876c,fe891f4f,80000000,ff604630,80000000,00000000,80000000,ff9fb9d0,80000000,fe891f4f
6207,13f4e962,0e47833b,1351876c,fe891f4f,80000000,ff604630,80000000,00000000,80000000,ff9fb9d0,80000000,fe891f4f
6208,13f4cba8,0e47a7eb,13517781,fe8be100,80000000,ff6106ff,80000000,00000000,80000000,ff9ef901,80000000,fe8be100
6209,13f4cba8,0e47a7eb,13517781,fe8be100,80000000,ff6106ff,80000000,00000000,80000000,ff9ef901,80000000,fe8be100
6210,13f4adf3,0e47c841,1351671f,fe916b98,80000000,ff62821f,80000000,00000000,80000000,ff9d7de1,80000000,fe916b98
6211,13f4adf3,0e47c841,1351671f,fe916b98,80000000,ff62821f,80000000,00000000,80000000,ff9d7de1,80000000,fe916b98
6212,13f48fc7,0e47ea76,13515736,fe96ff5c,80000000,ff63f477,80000000,00000000,80000000,ff9c0b89,80000000,fe96ff5c
6213,13f48fc7,0e47ea76,13515736,fe96ff5c,80000000,ff63f477,80000000,00000000,80000000,ff9c0b89,80000000,fe96ff5c
6214,13f470e1,0e480e97,1351485c,fe99cc96,80000000,ff64aa65,80000000,00000000,80000000,ff9b559b,80000000,fe99cc96
6215,13f470e1,0e480e97,1351485c,fe99cc96,80000000,ff64aa65,80000000,00000000,80000000,ff9b559b,80000000,fe99cc96
6216,13f451f0,0e48339e,13513943,fe9f6db9,80000000,ff660f91,80000000,00000000,80000000,ff99f06f,80000000,fe9f6db9
6217,13f451f0,0e48339e,13513943,fe9f6db9,80000000,ff660f91,80000000,00000000,80000000,ff99f06f,80000000,fe9f6db9
6218,13f432f1,0e485ae8,135129ea,fea7ef9e,80000000,ff6816ad,80000000,00000000,80000000,ff97e953,80000000,fea7ef9e
6219,13f432f1,0e485ae8,135129ea,fea7ef9e,80000000,ff6816ad,80000000,00000000,80000000,ff97e953,80000000,fea7ef9e
6220,13f41340,0e488309,13511ba7,feada5fc,80000000,ff6965a1,80000000,00000000,80000000,ff969a5f,80000000,feada5fc
6221,13f41340,0e488309,13511ba7,feada5fc,80000000,ff6965a1,80000000,00000000,80000000,ff969a5f,80000000,feada5fc
6222,13f3f328,0e48ab80,13510dec,feb3647c,80000000,ff6aab8a,80000000,00000000,80000000,ff955476,80000000,feb3647c
6223,13f3f328,0e48ab80,13510dec,feb3647c,80000000,ff6aab8a,80000000,00000000,80000000,ff955476,80000000,feb3647c
6224,13f3d300,0e48d647,1350fff6,febc10f9,80000000,ff6c8366,80000000,00000000,80000000,ff937c9a,80000000,febc10f9
6225,13f3d300,0e48d647,1350fff6,febc10f9,80000000,ff6c8366,80000000,00000000,80000000,ff937c9a,80000000,febc10f9
6226,13f3b234,0e4901cf,1350f31f,fec1e2bd,80000000,ff6db2a2,80000000,00000000,80000000,ff924d5e,80000000,fec1e2bd
6227,13f3b234,0e4901cf,1350f31f,fec1e2bd,80000000,ff6db2a2,80000000,00000000,80000000,ff924d5e,80000000,fec1e2bd
6228,13f39156,0e492e2b,1350e60e,fecaab26,80000000,ff6f6838,80000000,00000000,80000000,ff9097c8,80000000,fecaab26
6229,13f39156,0e492e2b,1350e60e,fecaab26,80000000,ff6f6838,80000000,00000000,80000000,ff9097c8,80000000,fecaab26
6230,13f36fcd,0e495ca1,1350da59,fed08ebd,80000000,ff708073,80000000,00000000,80000000,ff8f7f8d,80000000,fed08ebd
6231,13f36fcd,0e495ca1,1350da59,fed08ebd,80000000,ff708073,80000000,00000000,80000000,ff8f7f8d,80000000,fed08ebd
6232,13f34e33,0e498c90,1350ce6c,fed970f8,80000000,ff72135e,80000000,00000000,80000000,ff8deca2,80000000,fed970f8
6233,13f34e33,0e498c90,1350ce6c,fed970f8,80000000,ff72135e,80000000,00000000,80000000,ff8deca2,80000000,fed970f8
6234,13f32c3c,0e49be2d,1350c316,fee2617c,80000000,ff73914f,80000000,00000000,80000000,ff8c6eb1,80000000,fee2617c
6235,13f32c3c,0e49be2d,1350c316,fee2617c,80000000,ff73914f,80000000,00000000,80000000,ff8c6eb1,80000000,fee2617c
6236,13f309ae,0e49f1ba,1350b925,fee85ee5,80000000,ff748430,80000000,00000000,80000000,ff8b7bd0,80000000,fee85ee5
6237,13f309ae,0e49f1ba,1350b925,fee85ee5,80000000,ff748430,80000000,00000000,80000000,ff8b7bd0,80000000,fee85ee5
6238,13f2e719,0e4a254e,1350aec9,fef165d4,80000000,ff75dece,80000000,00000000,80000000,ff8a2132,80000000,fef165d4
6239,13f2e719,0e4a254e,1350aec9,fef165d4,80000000,ff75dece,80000000,00000000,80000000,ff8a2132,80000000,fef165d4
6240,13f2c42f,0e4a587d,1350a509,fefa7935,80000000,ff772420,80000000,00000000,80000000,ff88dbe0,80000000,fefa7935
6241,13f2c42f,0e4a587d,1350a509,fefa7935,80000000,ff772420,80000000,00000000,80000000,ff88dbe0,80000000,fefa7935
6242,13f2a0f5,0e4a8d93,13509be8,fd873040,80000000,ff785404,80000000,00000000,80000000,ff87abfc,80000000,fd873040
6243,13f2a0f5,0e4a8d93,13509be8,fd873040,80000000,ff785404,80000000,00000000,80000000,ff87abfc,80000000,fd873040
6244,13f27d43,0e4ac394,13509401,fd936588,80000000,ff791299,80000000,00000000,80000000,ff86ed67,80000000,fd936588
6245,13f27d43,0e4ac394,13509401,fd936588,80000000,ff791299,80000000,00000000,80000000,ff86ed67,80000000,fd936588
6246,13f25974,0e4af98b,13508be9,fda5c67e,80000000,ff7a1e93,80000000,00000000,80000000,ff85e16d,80000000,fda5c67e
6247,13f25974,0e4af98b,13508be9,fda5c67e,80000000,ff7a1e93,80000000,00000000,80000000,ff85e16d,80000000,fda5c67e
6248,13f2352e,0e4b3170,1350850d,fdb21188,80000000,ff7ac519,80000000,00000000,80000000,ff853ae7,80000000,fdb21188
6249,13f2352e,0e4b3170,1350850d,fdb21188,80000000,ff7ac519,80000000,00000000,80000000,ff853ae7,80000000,fdb21188
6250,13f210c9,0e4b6abe,13507dca,fdc4912a,80000000,ff7bacd6,80000000,00000000,80000000,ff84532a,80000000,fdc4912a
6251,13f210c9,0e4b6abe,13507dca,fdc4912a,80000000,ff7bacd6,80000000,00000000,80000000,ff84532a,80000000,fdc4912a
6252,13f1ebf4,0e4ba3fb,1350778b,fdd0ef56,80000000,ff7c3b2e,80000000,00000000,80000000,ff83c4d2,80000000,fdd0ef56
6253,13f1ebf4,0e4ba3fb,1350778b,fdd0ef56,80000000,ff7c3b2e,80000000,00000000,80000000,ff83c4d2,80000000,fdd0ef56
6254,13f1c6dd,0e4bdd27,13507180,fddd5454,80000000,ff7cbfd3,80000000,00000000,80000000,ff83402d,80000000,fddd5454
6255,13f1c6dd,0e4bdd27,13507180,fddd5454,80000000,ff7cbfd3,80000000,00000000,80000000,ff83402d,80000000,fddd5454
6256,13f1a183,0e4c15b5,13506ba9,fde9bf9c,80000000,ff7d3ab4,80000000,00000000,80000000,ff82c54c,80000000,fde9bf9c
6257,13f1a183,0e4c15b5,13506ba9,fde9bf9c,80000000,ff7d3ab4,80000000,00000000,80000000,ff82c54c,80000000,fde9bf9c
6258,13f17bcf,0e4c4e0c,135066a2,fdeff759,80000000,ff7d7482,80000000,00000000,80000000,ff828b7e,80000000,fdeff759
6259,13f17bcf,0e4c4e0c,135066a2,fdeff759,80000000,ff7d7482,80000000,00000000,80000000,ff828b7e,80000000,fdeff759
6260,13f155e3,0e4c86ed,13506194,fdf63066,80000000,ff7dabd2,80000000,00000000,80000000,ff82542e,80000000,fdf63066
6261,13f155e3,0e4c86ed,13506194,fdf63066,80000000,ff7dabd2,80000000,00000000,80000000,ff82542e,80000000,fdf63066
6262,13f12fb6,0e4cc075,13505cf8,fdfc6b05,80000000,ff7de0b5,80000000,00000000,80000000,ff821f4b,80000000,fdfc6b05
6263,13f12fb6,0e4cc075,13505cf8,fdfc6b05,80000000,ff7de0b5,80000000,00000000,80000000,ff821f4b,80000000,fdfc6b05
6264,13f10957,0e4cf919,13505819,fc854d62,80000000,ff7e132b,80000000,00000000,80000000,ff81ecd5,80000000,fc854d62
6265,13f10957,0e4cf919,13505819,fc854d62,80000000,ff7e132b,80000000,00000000,80000000,ff81ecd5,80000000,fc854d62
6266,13f0e2c2,0e4d31ab,13505336,fc91c758,80000000,ff7e4324,80000000,00000000,80000000,ff81bcdc,80000000,fc91c758
6267,13f0e2c2,0e4d31ab,13505336,fc91c758,80000000,ff7e4324,80000000,00000000,80000000,ff81bcdc,80000000,fc91c758
6268,13f0bbdf,0e4d6812,13504f23,fc91c758,80000000,ff7e4324,80000000,00000000,80000000,ff81bcdc,80000000,fc91c758
6269,13f0bbdf,0e4d6812,13504f23,fc91c758,80000000,ff7e4324,80000000,00000000,80000000,ff81bcdc,80000000,fc91c758
6270,13f094df,0e4d9e90,13504a34,fc9e43ee,80000000,ff7e70b0,80000000,00000000,80000000,ff818f50,80000000,fc9e43ee
6271,13f094df,0e4d9e90,13504a34,fc9e43ee,80000000,ff7e70b0,80000000,00000000,80000000,ff818f50,80000000,fc9e43ee
6272,13f06d8e,0e4dd4c3,13504654,fc9e43ee,80000000,ff7e70b0,80000000,00000000,80000000,ff818f50,80000000,fc9e43ee
6273,13f06d8e,0e4dd4c3,13504654,fc9e43ee,80000000,ff7e70b0,80000000,00000000,80000000,ff818f50,80000000,fc9e43ee
6274,13f04620,0e4e091e,13504199,fcaac216,80000000,ff7e9bd0,80000000,00000000,80000000,ff816430,80000000,fcaac216
6275,13f04620,0e4e091e,13504199,fcaac216,80000000,ff7e9bd0,80000000,00000000,80000000,ff816430,80000000,fcaac216
6276,13f01e68,0e4e3dbf,13503daf,fcaac216,80000000,ff7e9bd0,80000000,00000000,80000000,ff816430,80000000,fcaac216
6277,13f01e68,0e4e3dbf,13503daf,fcaac216,80000000,ff7e9bd0,80000000,00000000,80000000,ff816430,80000000,fcaac216
6278,13eff694,0e4e70cf,135038e9,fcb742dd,80000000,ff7ec472,80000000,00000000,80000000,ff813b8e,80000000,fcb742dd
6279,13eff694,0e4e70cf,135038e9,fcb742dd,80000000,ff7ec472,80000000,00000000,80000000,ff813b8e,80000000,fcb742dd
6280,13efce78,0e4ea27f,135034f5,fcb742dd,80000000,ff7ec472,80000000,00000000,80000000,ff813b8e,80000000,fcb742dd
